ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
ML,2021-01-03,19,7,0,12,0,0
NC,2021-01-03,135,73,0,62,0,0
PV,2021-01-03,389,269,0,120,0,0
RI,2021-01-03,130,125,0,5,0,0
VC,2021-01-03,3502,2386,0,1116,0,0
AN,2021-01-04,3011,1590,0,1421,0,0
AR,2021-01-04,520,501,0,19,0,0
AS,2021-01-04,152,142,0,10,0,0
CB,2021-01-04,119,116,0,3,0,0
CE,2021-01-04,27,2,0,25,0,0
CL,2021-01-04,1151,538,0,613,0,0
CM,2021-01-04,1537,1009,0,526,2,0
CN,2021-01-04,261,188,0,73,0,0
CT,2021-01-04,3935,3924,0,0,9,2
EX,2021-01-04,1012,457,1,551,1,2
GA,2021-01-04,743,662,0,81,0,0
IB,2021-01-04,799,610,0,189,0,0
MC,2021-01-04,1200,590,4,603,2,1
MD,2021-01-04,4184,1644,0,2540,0,0
ML,2021-01-04,42,13,0,29,0,0
NC,2021-01-04,164,114,0,50,0,0
PV,2021-01-04,456,232,0,224,0,0
RI,2021-01-04,129,121,0,8,0,0
VC,2021-01-04,4992,3537,0,1455,0,0
AN,2021-01-05,3496,1994,0,1502,0,0
AR,2021-01-05,513,493,0,20,0,0
AS,2021-01-05,190,177,0,13,0,0
CB,2021-01-05,137,128,0,3,0,6
CE,2021-01-05,25,8,0,17,0,0
CL,2021-01-05,1244,610,0,634,0,0
CM,2021-01-05,1950,1354,0,596,0,0
CN,2021-01-05,232,167,0,64,0,1
CT,2021-01-05,4068,4056,0,0,9,3
EX,2021-01-05,1067,490,0,576,0,1
GA,2021-01-05,839,743,0,96,0,0
IB,2021-01-05,641,501,0,140,0,0
MC,2021-01-05,1265,622,0,642,0,1
MD,2021-01-05,6703,3701,0,3002,0,0
ML,2021-01-05,51,20,0,31,0,0
NC,2021-01-05,151,95,0,56,0,0
PV,2021-01-05,611,366,0,245,0,0
RI,2021-01-05,170,158,0,12,0,0
VC,2021-01-05,5613,4074,0,1539,0,0
AN,2021-01-06,2930,1747,0,1183,0,0
AR,2021-01-06,434,412,0,22,0,0
AS,2021-01-06,158,149,0,9,0,0
CB,2021-01-06,145,140,0,4,0,1
CE,2021-01-06,18,3,0,15,0,0
CL,2021-01-06,1054,544,0,510,0,0
CM,2021-01-06,1433,999,0,434,0,0
CN,2021-01-06,268,199,0,69,0,0
CT,2021-01-06,2139,2137,0,0,2,0
EX,2021-01-06,915,382,2,531,0,0
GA,2021-01-06,773,701,0,72,0,0
IB,2021-01-06,491,359,0,132,0,0
MC,2021-01-06,1311,653,0,656,2,0
MD,2021-01-06,1775,1044,0,731,0,0
ML,2021-01-06,23,8,0,15,0,0
NC,2021-01-06,175,117,0,58,0,0
PV,2021-01-06,464,268,0,196,0,0
RI,2021-01-06,163,156,1,6,0,0
VC,2021-01-06,4813,3514,0,1299,0,0
AN,2021-01-07,3738,1924,0,1814,0,0
AR,2021-01-07,545,523,0,22,0,0
AS,2021-01-07,190,176,0,14,0,0
CB,2021-01-07,168,155,0,11,0,2
CE,2021-01-07,24,3,0,21,0,0
CL,2021-01-07,1324,619,0,705,0,0
CM,2021-01-07,1927,1334,0,591,2,0
CN,2021-01-07,240,173,0,67,0,0
CT,2021-01-07,3884,3875,0,0,7,2
EX,2021-01-07,1093,448,0,643,0,2
GA,2021-01-07,880,773,0,107,0,0
IB,2021-01-07,709,547,0,162,0,0
MC,2021-01-07,1492,675,3,809,3,2
MD,2021-01-07,4164,1617,0,2547,0,0
ML,2021-01-07,37,10,0,27,0,0
NC,2021-01-07,147,101,0,45,0,1
PV,2021-01-07,600,313,0,287,0,0
RI,2021-01-07,240,230,0,10,0,0
VC,2021-01-07,5784,4125,0,1659,0,0
AN,2021-01-08,4864,2649,0,2215,0,0
AR,2021-01-08,612,602,0,10,0,0
AS,2021-01-08,236,218,0,18,0,0
CB,2021-01-08,215,206,0,8,0,1
CE,2021-01-08,38,4,0,34,0,0
CL,2021-01-08,1656,788,0,868,0,0
CM,2021-01-08,1892,1367,0,524,1,0
CN,2021-01-08,268,206,0,62,0,0
CT,2021-01-08,4406,4396,0,0,8,2
EX,2021-01-08,1246,531,0,715,0,0
GA,2021-01-08,890,808,0,82,0,0
IB,2021-01-08,713,531,0,182,0,0
MC,2021-01-08,1722,806,3,910,3,0
MD,2021-01-08,6236,3180,0,3056,0,0
ML,2021-01-08,55,21,0,34,0,0
NC,2021-01-08,170,103,0,67,0,0
PV,2021-01-08,673,384,0,289,0,0
RI,2021-01-08,262,251,0,11,0,0
VC,2021-01-08,7034,5088,0,1946,0,0
AN,2021-01-09,4396,2525,0,1871,0,0
AR,2021-01-09,572,568,0,4,0,0
AS,2021-01-09,318,297,0,21,0,0
CB,2021-01-09,146,145,0,1,0,0
CE,2021-01-09,26,4,0,22,0,0
CL,2021-01-09,1601,770,0,831,0,0
CM,2021-01-09,1804,1286,0,517,1,0
CN,2021-01-09,314,219,0,95,0,0
CT,2021-01-09,2975,2973,0,0,0,2
EX,2021-01-09,1163,494,0,669,0,0
GA,2021-01-09,962,849,0,113,0,0
IB,2021-01-09,690,515,0,175,0,0
MC,2021-01-09,1829,875,2,950,0,2
MD,2021-01-09,2199,1015,0,1184,0,0
ML,2021-01-09,40,13,0,27,0,0
NC,2021-01-09,200,138,0,62,0,0
PV,2021-01-09,569,342,0,227,0,0
RI,2021-01-09,255,237,0,18,0,0
VC,2021-01-09,6519,4614,0,1905,0,0
AN,2021-01-10,3826,1973,0,1853,0,0
AR,2021-01-10,567,553,0,13,1,0
AS,2021-01-10,289,261,0,28,0,0
CB,2021-01-10,140,130,0,9,0,1
CE,2021-01-10,22,4,0,18,0,0
CL,2021-01-10,1531,674,0,857,0,0
CM,2021-01-10,1615,1035,0,580,0,0
CN,2021-01-10,304,202,0,101,0,1
CT,2021-01-10,2493,2491,0,0,0,2
EX,2021-01-10,964,366,1,597,0,0
GA,2021-01-10,1030,909,0,121,0,0
IB,2021-01-10,603,402,0,201,0,0
MC,2021-01-10,1609,760,5,842,0,2
MD,2021-01-10,2302,876,0,1426,0,0
ML,2021-01-10,40,16,0,24,0,0
NC,2021-01-10,183,109,0,74,0,0
PV,2021-01-10,606,360,0,246,0,0
RI,2021-01-10,218,199,0,19,0,0
VC,2021-01-10,5222,3530,0,1692,0,0
AN,2021-01-11,5427,2609,0,2818,0,0
AR,2021-01-11,699,691,0,8,0,0
AS,2021-01-11,323,294,0,29,0,0
CB,2021-01-11,140,133,0,4,0,3
CE,2021-01-11,25,7,0,18,0,0
CL,2021-01-11,2290,1093,0,1197,0,0
CM,2021-01-11,2194,1430,0,761,3,0
CN,2021-01-11,328,246,0,82,0,0
CT,2021-01-11,4930,4920,0,0,6,4
EX,2021-01-11,1249,532,0,717,0,0
GA,2021-01-11,1347,1184,0,163,0,0
IB,2021-01-11,673,479,0,194,0,0
MC,2021-01-11,1993,872,1,1113,3,4
MD,2021-01-11,4853,1697,0,3156,0,0
ML,2021-01-11,58,18,0,40,0,0
NC,2021-01-11,186,109,0,77,0,0
PV,2021-01-11,692,369,0,323,0,0
RI,2021-01-11,274,257,0,16,1,0
VC,2021-01-11,7224,4917,0,2307,0,0
AN,2021-01-12,6067,3293,0,2774,0,0
AR,2021-01-12,748,743,0,5,0,0
AS,2021-01-12,343,327,0,16,0,0
CB,2021-01-12,167,164,0,3,0,0
CE,2021-01-12,28,9,0,19,0,0
CL,2021-01-12,2270,1107,0,1163,0,0
CM,2021-01-12,2475,1754,0,718,3,0
CN,2021-01-12,356,251,0,105,0,0
CT,2021-01-12,4363,4353,0,0,8,2
EX,2021-01-12,1305,578,0,725,0,2
GA,2021-01-12,1254,1081,0,173,0,0
IB,2021-01-12,706,500,0,206,0,0
MC,2021-01-12,2110,965,4,1140,0,1
MD,2021-01-12,5047,1779,0,3268,0,0
ML,2021-01-12,70,23,0,47,0,0
NC,2021-01-12,212,150,0,62,0,0
PV,2021-01-12,683,388,0,295,0,0
RI,2021-01-12,297,278,0,18,1,0
VC,2021-01-12,7790,5685,0,2105,0,0
AN,2021-01-13,6481,3645,0,2836,0,0
AR,2021-01-13,786,779,0,7,0,0
AS,2021-01-13,265,241,0,24,0,0
CB,2021-01-13,164,155,0,9,0,0
CE,2021-01-13,33,3,0,30,0,0
CL,2021-01-13,2448,1284,0,1164,0,0
CM,2021-01-13,2543,1900,0,642,1,0
CN,2021-01-13,322,252,0,69,0,1
CT,2021-01-13,4131,4123,0,0,4,4
EX,2021-01-13,1289,612,1,674,0,2
GA,2021-01-13,1344,1168,0,176,0,0
IB,2021-01-13,681,513,0,168,0,0
MC,2021-01-13,1840,879,3,951,3,4
MD,2021-01-13,4419,1478,0,2941,0,0
ML,2021-01-13,61,21,0,40,0,0
NC,2021-01-13,243,140,0,103,0,0
PV,2021-01-13,642,352,0,290,0,0
RI,2021-01-13,301,286,0,15,0,0
VC,2021-01-13,7749,5752,0,1997,0,0
AN,2021-01-14,6461,3562,0,2899,0,0
AR,2021-01-14,662,657,0,5,0,0
AS,2021-01-14,280,256,0,24,0,0
CB,2021-01-14,149,145,0,2,0,2
CE,2021-01-14,23,5,0,18,0,0
CL,2021-01-14,2449,1221,0,1228,0,0
CM,2021-01-14,2592,1925,0,667,0,0
CN,2021-01-14,315,232,0,83,0,0
CT,2021-01-14,3846,3835,0,0,9,2
EX,2021-01-14,1124,579,2,542,0,1
GA,2021-01-14,1354,1185,0,169,0,0
IB,2021-01-14,678,488,0,190,0,0
MC,2021-01-14,1770,879,5,882,2,2
MD,2021-01-14,4454,1782,0,2672,0,0
ML,2021-01-14,60,21,0,39,0,0
NC,2021-01-14,248,152,0,96,0,0
PV,2021-01-14,631,333,0,298,0,0
RI,2021-01-14,247,234,0,13,0,0
VC,2021-01-14,7467,5538,0,1929,0,0
AN,2021-01-15,7186,4026,0,3160,0,0
AR,2021-01-15,760,751,0,9,0,0
AS,2021-01-15,276,242,0,34,0,0
CB,2021-01-15,149,135,0,12,0,2
CE,2021-01-15,28,5,0,23,0,0
CL,2021-01-15,2679,1295,0,1384,0,0
CM,2021-01-15,2623,1975,0,646,2,0
CN,2021-01-15,287,202,0,85,0,0
CT,2021-01-15,4105,4096,0,0,4,5
EX,2021-01-15,1238,626,1,608,0,3
GA,2021-01-15,1475,1266,0,209,0,0
IB,2021-01-15,659,475,0,184,0,0
MC,2021-01-15,1858,948,3,902,1,4
MD,2021-01-15,5899,2708,0,3191,0,0
ML,2021-01-15,47,18,0,29,0,0
NC,2021-01-15,240,126,0,114,0,0
PV,2021-01-15,665,309,0,356,0,0
RI,2021-01-15,329,311,0,18,0,0
VC,2021-01-15,9002,6740,0,2262,0,0
AN,2021-01-16,5212,3080,0,2132,0,0
AR,2021-01-16,661,655,0,6,0,0
AS,2021-01-16,347,309,0,38,0,0
CB,2021-01-16,158,152,0,6,0,0
CE,2021-01-16,31,2,0,29,0,0
CL,2021-01-16,2222,1121,0,1101,0,0
CM,2021-01-16,2084,1541,0,543,0,0
CN,2021-01-16,279,205,0,74,0,0
CT,2021-01-16,2559,2553,0,0,3,3
EX,2021-01-16,1016,491,0,524,0,1
GA,2021-01-16,1495,1279,0,216,0,0
IB,2021-01-16,603,461,0,142,0,0
MC,2021-01-16,1702,928,2,771,1,0
MD,2021-01-16,3779,2062,0,1717,0,0
ML,2021-01-16,57,22,0,35,0,0
NC,2021-01-16,220,137,0,83,0,0
PV,2021-01-16,666,423,0,243,0,0
RI,2021-01-16,326,312,0,14,0,0
VC,2021-01-16,6979,5082,0,1897,0,0
AN,2021-01-17,4330,2414,0,1916,0,0
AR,2021-01-17,552,550,0,2,0,0
AS,2021-01-17,405,362,0,43,0,0
CB,2021-01-17,185,178,0,7,0,0
CE,2021-01-17,26,2,1,23,0,0
CL,2021-01-17,2133,1089,0,1044,0,0
CM,2021-01-17,1449,907,0,542,0,0
CN,2021-01-17,255,163,0,92,0,0
CT,2021-01-17,2093,2089,0,0,1,3
EX,2021-01-17,912,439,0,473,0,0
GA,2021-01-17,1379,1154,0,225,0,0
IB,2021-01-17,521,390,0,131,0,0
MC,2021-01-17,1390,758,3,628,0,1
MD,2021-01-17,3031,1540,0,1491,0,0
ML,2021-01-17,52,17,0,35,0,0
NC,2021-01-17,214,129,0,85,0,0
PV,2021-01-17,706,465,0,241,0,0
RI,2021-01-17,254,219,0,34,1,0
VC,2021-01-17,5366,3738,0,1628,0,0
AN,2021-01-18,6943,3434,0,3509,0,0
AR,2021-01-18,778,772,0,6,0,0
AS,2021-01-18,508,452,0,56,0,0
CB,2021-01-18,215,208,0,7,0,0
CE,2021-01-18,49,8,0,41,0,0
CL,2021-01-18,2907,1407,0,1500,0,0
CM,2021-01-18,2259,1567,0,692,0,0
CN,2021-01-18,352,251,0,101,0,0
CT,2021-01-18,4327,4312,0,0,8,7
EX,2021-01-18,1133,552,0,581,0,0
GA,2021-01-18,1959,1633,0,326,0,0
IB,2021-01-18,632,490,0,142,0,0
MC,2021-01-18,1633,827,4,799,1,2
MD,2021-01-18,5813,2634,0,3179,0,0
ML,2021-01-18,75,17,0,58,0,0
NC,2021-01-18,240,147,0,93,0,0
PV,2021-01-18,867,486,0,381,0,0
RI,2021-01-18,340,309,0,31,0,0
VC,2021-01-18,7419,5067,0,2352,0,0
AN,2021-01-19,7633,4259,0,3374,0,0
AR,2021-01-19,730,723,0,7,0,0
AS,2021-01-19,509,443,0,66,0,0
CB,2021-01-19,206,199,0,7,0,0
CE,2021-01-19,43,6,0,37,0,0
CL,2021-01-19,2673,1320,0,1353,0,0
CM,2021-01-19,2332,1673,0,659,0,0
CN,2021-01-19,319,219,0,100,0,0
CT,2021-01-19,4072,4065,0,0,7,0
EX,2021-01-19,1049,582,0,467,0,0
GA,2021-01-19,1756,1459,0,297,0,0
IB,2021-01-19,608,469,0,139,0,0
MC,2021-01-19,1557,807,4,744,1,1
MD,2021-01-19,6971,4164,0,2807,0,0
ML,2021-01-19,90,21,0,69,0,0
NC,2021-01-19,251,155,0,96,0,0
PV,2021-01-19,834,461,0,373,0,0
RI,2021-01-19,339,316,0,23,0,0
VC,2021-01-19,7072,4994,0,2078,0,0
AN,2021-01-20,8493,4765,0,3728,0,0
AR,2021-01-20,679,679,0,0,0,0
AS,2021-01-20,399,328,0,71,0,0
CB,2021-01-20,148,146,0,2,0,0
CE,2021-01-20,57,7,0,50,0,0
CL,2021-01-20,2809,1429,0,1380,0,0
CM,2021-01-20,2535,1888,0,647,0,0
CN,2021-01-20,273,200,0,73,0,0
CT,2021-01-20,3874,3842,0,0,24,8
EX,2021-01-20,987,597,0,389,0,1
GA,2021-01-20,1730,1430,0,298,2,0
IB,2021-01-20,510,385,0,125,0,0
MC,2021-01-20,1499,800,2,695,1,1
MD,2021-01-20,4845,2865,0,1980,0,0
ML,2021-01-20,89,31,0,58,0,0
NC,2021-01-20,261,160,0,101,0,0
PV,2021-01-20,932,487,0,445,0,0
RI,2021-01-20,302,293,0,9,0,0
VC,2021-01-20,7503,5578,0,1925,0,0
AN,2021-01-21,7055,4042,0,3013,0,0
AR,2021-01-21,706,697,0,9,0,0
AS,2021-01-21,511,462,0,49,0,0
CB,2021-01-21,120,115,0,5,0,0
CE,2021-01-21,38,5,0,33,0,0
CL,2021-01-21,2519,1214,0,1305,0,0
CM,2021-01-21,2296,1652,0,643,1,0
CN,2021-01-21,270,198,0,72,0,0
CT,2021-01-21,3593,3578,0,0,10,5
EX,2021-01-21,899,495,0,403,0,1
GA,2021-01-21,1757,1492,0,265,0,0
IB,2021-01-21,556,420,0,136,0,0
MC,2021-01-21,1205,644,2,558,0,1
MD,2021-01-21,4148,2412,0,1736,0,0
ML,2021-01-21,65,23,0,42,0,0
NC,2021-01-21,246,172,0,74,0,0
PV,2021-01-21,805,377,0,428,0,0
RI,2021-01-21,343,319,0,23,0,1
VC,2021-01-21,7301,5523,0,1778,0,0
AN,2021-01-22,7786,4413,0,3373,0,0
AR,2021-01-22,782,779,0,3,0,0
AS,2021-01-22,434,375,0,59,0,0
CB,2021-01-22,188,178,0,10,0,0
CE,2021-01-22,31,3,0,28,0,0
CL,2021-01-22,2659,1272,0,1387,0,0
CM,2021-01-22,2244,1706,0,538,0,0
CN,2021-01-22,279,203,0,76,0,0
CT,2021-01-22,3584,3574,0,0,7,3
EX,2021-01-22,881,491,0,389,0,1
GA,2021-01-22,1743,1457,0,286,0,0
IB,2021-01-22,446,334,0,112,0,0
MC,2021-01-22,1213,696,0,514,1,2
MD,2021-01-22,6229,3418,0,2811,0,0
ML,2021-01-22,60,24,0,36,0,0
NC,2021-01-22,260,161,0,99,0,0
PV,2021-01-22,854,399,0,455,0,0
RI,2021-01-22,279,260,0,18,0,1
VC,2021-01-22,6970,5162,0,1808,0,0
AN,2021-01-23,5917,3793,0,2124,0,0
AR,2021-01-23,604,601,0,3,0,0
AS,2021-01-23,602,556,0,46,0,0
CB,2021-01-23,152,145,0,7,0,0
CE,2021-01-23,22,3,0,19,0,0
CL,2021-01-23,2190,1079,0,1111,0,0
CM,2021-01-23,1481,1120,0,360,1,0
CN,2021-01-23,306,230,0,76,0,0
CT,2021-01-23,2268,2266,0,0,0,2
EX,2021-01-23,662,331,0,331,0,0
GA,2021-01-23,1564,1269,0,295,0,0
IB,2021-01-23,399,308,0,91,0,0
MC,2021-01-23,1136,697,2,435,0,2
MD,2021-01-23,3843,1853,0,1990,0,0
ML,2021-01-23,73,14,0,59,0,0
NC,2021-01-23,188,128,0,60,0,0
PV,2021-01-23,775,466,0,309,0,0
RI,2021-01-23,287,268,0,18,0,1
VC,2021-01-23,5167,3761,0,1406,0,0
AN,2021-01-24,4362,2679,0,1683,0,0
AR,2021-01-24,604,602,0,2,0,0
AS,2021-01-24,554,512,0,42,0,0
CB,2021-01-24,157,153,0,4,0,0
CE,2021-01-24,37,6,0,31,0,0
CL,2021-01-24,1682,782,0,900,0,0
CM,2021-01-24,1208,814,0,394,0,0
CN,2021-01-24,224,153,0,71,0,0
CT,2021-01-24,1881,1880,0,0,0,1
EX,2021-01-24,513,288,0,224,0,1
GA,2021-01-24,1323,1074,0,249,0,0
IB,2021-01-24,317,236,0,81,0,0
MC,2021-01-24,867,504,0,362,1,0
MD,2021-01-24,2988,1354,0,1634,0,0
ML,2021-01-24,52,16,0,36,0,0
NC,2021-01-24,220,135,0,85,0,0
PV,2021-01-24,877,538,0,339,0,0
RI,2021-01-24,214,202,0,12,0,0
VC,2021-01-24,3890,2720,0,1170,0,0
AN,2021-01-25,6263,3326,0,2937,0,0
AR,2021-01-25,693,689,0,4,0,0
AS,2021-01-25,587,532,0,55,0,0
CB,2021-01-25,141,133,0,8,0,0
CE,2021-01-25,28,3,0,25,0,0
CL,2021-01-25,2578,1326,0,1252,0,0
CM,2021-01-25,1749,1218,0,531,0,0
CN,2021-01-25,266,173,0,93,0,0
CT,2021-01-25,3706,3691,0,0,3,12
EX,2021-01-25,757,446,0,311,0,0
GA,2021-01-25,1633,1352,0,281,0,0
IB,2021-01-25,347,243,0,104,0,0
MC,2021-01-25,1065,566,0,498,1,0
MD,2021-01-25,4883,2448,0,2435,0,0
ML,2021-01-25,70,22,0,48,0,0
NC,2021-01-25,241,165,0,76,0,0
PV,2021-01-25,1076,568,0,508,0,0
RI,2021-01-25,300,268,0,31,0,1
VC,2021-01-25,5666,4074,0,1592,0,0
AN,2021-01-26,6661,3974,0,2687,0,0
AR,2021-01-26,726,723,0,3,0,0
AS,2021-01-26,538,500,0,38,0,0
CB,2021-01-26,159,157,0,2,0,0
CE,2021-01-26,34,5,0,29,0,0
CL,2021-01-26,2107,1060,0,1047,0,0
CM,2021-01-26,1800,1404,0,396,0,0
CN,2021-01-26,289,218,0,71,0,0
CT,2021-01-26,3180,3163,0,0,8,9
EX,2021-01-26,727,470,0,256,1,0
GA,2021-01-26,1431,1184,0,247,0,0
IB,2021-01-26,334,260,0,74,0,0
MC,2021-01-26,968,545,1,420,1,1
MD,2021-01-26,5781,3370,0,2411,0,0
ML,2021-01-26,62,19,0,43,0,0
NC,2021-01-26,203,125,0,78,0,0
PV,2021-01-26,924,495,0,429,0,0
RI,2021-01-26,263,245,1,17,0,0
VC,2021-01-26,5529,4192,0,1337,0,0
AN,2021-01-27,7592,4689,0,2903,0,0
AR,2021-01-27,639,632,0,7,0,0
AS,2021-01-27,440,379,0,61,0,0
CB,2021-01-27,117,114,0,3,0,0
CE,2021-01-27,34,1,0,33,0,0
CL,2021-01-27,2013,955,0,1058,0,0
CM,2021-01-27,1699,1267,0,431,1,0
CN,2021-01-27,276,217,0,59,0,0
CT,2021-01-27,3044,3030,0,0,9,5
EX,2021-01-27,575,388,0,187,0,0
GA,2021-01-27,1358,1138,0,220,0,0
IB,2021-01-27,311,239,0,72,0,0
MC,2021-01-27,784,455,0,328,1,0
MD,2021-01-27,3970,2364,0,1606,0,0
ML,2021-01-27,49,15,0,34,0,0
NC,2021-01-27,230,147,0,83,0,0
PV,2021-01-27,941,458,0,483,0,0
RI,2021-01-27,253,235,1,16,0,1
VC,2021-01-27,5508,4402,0,1106,0,0
AN,2021-01-28,6076,3933,0,2143,0,0
AR,2021-01-28,594,589,0,5,0,0
AS,2021-01-28,344,316,0,28,0,0
CB,2021-01-28,108,102,0,6,0,0
CE,2021-01-28,28,7,0,21,0,0
CL,2021-01-28,1756,894,0,862,0,0
CM,2021-01-28,1480,1199,0,281,0,0
CN,2021-01-28,229,174,0,55,0,0
CT,2021-01-28,2980,2963,0,0,10,7
EX,2021-01-28,507,352,0,155,0,0
GA,2021-01-28,1214,1028,0,186,0,0
IB,2021-01-28,275,214,0,61,0,0
MC,2021-01-28,725,440,0,284,1,0
MD,2021-01-28,3805,2139,0,1666,0,0
ML,2021-01-28,59,18,0,41,0,0
NC,2021-01-28,255,166,0,89,0,0
PV,2021-01-28,893,444,0,449,0,0
RI,2021-01-28,219,200,0,18,0,1
VC,2021-01-28,4869,3881,0,988,0,0
AN,2021-01-29,5378,3242,0,2136,0,0
AR,2021-01-29,592,584,0,8,0,0
AS,2021-01-29,452,423,0,29,0,0
CB,2021-01-29,128,122,0,6,0,0
CE,2021-01-29,29,3,0,26,0,0
CL,2021-01-29,1815,925,0,890,0,0
CM,2021-01-29,1378,1116,0,261,1,0
CN,2021-01-29,250,192,0,57,0,1
CT,2021-01-29,2922,2893,0,0,27,2
EX,2021-01-29,508,369,0,139,0,0
GA,2021-01-29,1197,994,0,203,0,0
IB,2021-01-29,212,183,0,29,0,0
MC,2021-01-29,604,376,0,228,0,0
MD,2021-01-29,4887,2565,0,2322,0,0
ML,2021-01-29,38,13,0,25,0,0
NC,2021-01-29,201,141,0,60,0,0
PV,2021-01-29,754,353,0,401,0,0
RI,2021-01-29,214,198,0,16,0,0
VC,2021-01-29,4205,3363,0,842,0,0
AN,2021-01-30,4195,2810,0,1385,0,0
AR,2021-01-30,504,502,0,2,0,0
AS,2021-01-30,444,416,0,28,0,0
CB,2021-01-30,127,121,0,6,0,0
CE,2021-01-30,27,2,0,25,0,0
CL,2021-01-30,1393,673,0,720,0,0
CM,2021-01-30,726,593,0,133,0,0
CN,2021-01-30,223,170,0,53,0,0
CT,2021-01-30,1755,1752,0,0,1,2
EX,2021-01-30,286,197,0,89,0,0
GA,2021-01-30,1051,879,0,172,0,0
IB,2021-01-30,171,143,0,28,0,0
MC,2021-01-30,581,409,0,171,1,0
MD,2021-01-30,3032,1645,0,1387,0,0
ML,2021-01-30,59,19,0,40,0,0
NC,2021-01-30,200,125,0,75,0,0
PV,2021-01-30,823,492,0,331,0,0
RI,2021-01-30,149,131,0,18,0,0
VC,2021-01-30,3309,2665,0,644,0,0
AN,2021-01-31,2950,1866,0,1084,0,0
AR,2021-01-31,381,378,0,3,0,0
AS,2021-01-31,383,348,0,35,0,0
CB,2021-01-31,100,98,0,2,0,0
CE,2021-01-31,33,2,0,31,0,0
CL,2021-01-31,993,481,0,512,0,0
CM,2021-01-31,634,450,0,184,0,0
CN,2021-01-31,222,164,0,58,0,0
CT,2021-01-31,1387,1386,0,0,0,1
EX,2021-01-31,205,103,0,102,0,0
GA,2021-01-31,893,744,0,149,0,0
IB,2021-01-31,84,70,0,14,0,0
MC,2021-01-31,306,179,1,126,0,0
MD,2021-01-31,2259,1050,0,1209,0,0
ML,2021-01-31,35,16,0,19,0,0
NC,2021-01-31,150,88,0,62,0,0
PV,2021-01-31,860,480,0,380,0,0
RI,2021-01-31,73,70,0,3,0,0
VC,2021-01-31,2080,1584,0,496,0,0
AN,2021-02-01,4470,2508,0,1962,0,0
AR,2021-02-01,557,551,0,5,1,0
AS,2021-02-01,443,388,0,55,0,0
CB,2021-02-01,132,128,0,4,0,0
CE,2021-02-01,38,3,0,35,0,0
CL,2021-02-01,1473,761,0,712,0,0
CM,2021-02-01,1001,780,0,221,0,0
CN,2021-02-01,224,173,0,51,0,0
CT,2021-02-01,2923,2882,0,0,10,31
EX,2021-02-01,322,196,0,126,0,0
GA,2021-02-01,1037,863,0,174,0,0
IB,2021-02-01,347,258,0,89,0,0
MC,2021-02-01,485,259,0,225,1,0
MD,2021-02-01,3739,1895,0,1844,0,0
ML,2021-02-01,50,14,0,36,0,0
NC,2021-02-01,215,144,0,71,0,0
PV,2021-02-01,870,478,0,392,0,0
RI,2021-02-01,117,105,0,10,0,2
VC,2021-02-01,3156,2466,0,690,0,0
AN,2021-02-02,4119,2698,0,1421,0,0
AR,2021-02-02,539,535,0,4,0,0
AS,2021-02-02,416,380,0,36,0,0
CB,2021-02-02,112,97,0,15,0,0
CE,2021-02-02,34,2,0,32,0,0
CL,2021-02-02,1200,637,0,563,0,0
CM,2021-02-02,1018,871,0,147,0,0
CN,2021-02-02,228,165,0,63,0,0
CT,2021-02-02,2649,2625,0,0,10,14
EX,2021-02-02,281,202,1,78,0,0
GA,2021-02-02,899,763,0,136,0,0
IB,2021-02-02,332,252,0,80,0,0
MC,2021-02-02,480,311,0,169,0,0
MD,2021-02-02,4214,2425,0,1789,0,0
ML,2021-02-02,35,12,0,23,0,0
NC,2021-02-02,155,106,0,49,0,0
PV,2021-02-02,874,501,0,373,0,0
RI,2021-02-02,166,155,0,11,0,0
VC,2021-02-02,2914,2442,0,472,0,0
AN,2021-02-03,4068,2771,0,1297,0,0
AR,2021-02-03,454,450,0,4,0,0
AS,2021-02-03,280,244,0,36,0,0
CB,2021-02-03,80,79,0,1,0,0
CE,2021-02-03,29,0,0,29,0,0
CL,2021-02-03,1203,673,0,530,0,0
CM,2021-02-03,896,770,0,126,0,0
CN,2021-02-03,186,145,0,41,0,0
CT,2021-02-03,2359,2328,0,0,18,13
EX,2021-02-03,244,162,1,81,0,0
GA,2021-02-03,814,700,0,113,1,0
IB,2021-02-03,254,217,0,37,0,0
MC,2021-02-03,454,289,0,163,1,1
MD,2021-02-03,2994,1792,0,1202,0,0
ML,2021-02-03,39,16,0,23,0,0
NC,2021-02-03,184,126,0,58,0,0
PV,2021-02-03,746,388,0,358,0,0
RI,2021-02-03,122,115,0,7,0,0
VC,2021-02-03,2708,2297,0,411,0,0
AN,2021-02-04,3561,2435,0,1126,0,0
AR,2021-02-04,454,446,0,8,0,0
AS,2021-02-04,269,248,0,21,0,0
CB,2021-02-04,72,68,0,4,0,0
CE,2021-02-04,21,7,0,14,0,0
CL,2021-02-04,1031,567,0,464,0,0
CM,2021-02-04,671,532,0,139,0,0
CN,2021-02-04,187,140,0,47,0,0
CT,2021-02-04,2160,2122,0,0,16,22
EX,2021-02-04,213,150,0,63,0,0
GA,2021-02-04,707,627,0,80,0,0
IB,2021-02-04,170,131,0,39,0,0
MC,2021-02-04,336,204,0,131,0,1
MD,2021-02-04,2708,1565,0,1143,0,0
